,experiment,_time,messageDuplicated,messageReceived,graft,prune,iwant,ihave
17431,642,2023-11-21 15:41:10+00:00,5119.0,759.0,0.0,0.0,0.0,612.0
17432,642,2023-11-21 15:41:20+00:00,5115.0,764.0,0.0,0.0,0.0,726.0
17433,642,2023-11-21 15:41:30+00:00,4761.0,710.0,0.0,0.0,0.0,708.0
17434,642,2023-11-21 15:41:40+00:00,5680.0,848.0,0.0,0.0,0.0,611.0
17435,642,2023-11-21 15:41:50+00:00,4668.0,693.0,0.0,0.0,0.0,724.0
17436,642,2023-11-21 15:42:00+00:00,4543.0,677.0,0.0,0.0,0.0,703.0
17437,642,2023-11-21 15:42:10+00:00,5813.0,864.0,0.0,0.0,0.0,611.0
17438,642,2023-11-21 15:42:20+00:00,4431.0,661.0,0.0,0.0,0.0,721.0
17439,642,2023-11-21 15:42:30+00:00,4422.0,659.0,0.0,0.0,0.0,705.0
17440,642,2023-11-21 15:42:40+00:00,5804.0,866.0,0.0,0.0,0.0,612.0
17441,642,2023-11-21 15:42:50+00:00,4542.0,676.0,0.0,0.0,0.0,727.0
17442,642,2023-11-21 15:43:00+00:00,4540.0,679.0,0.0,0.0,0.0,704.0
17443,642,2023-11-21 15:43:10+00:00,5791.0,863.0,0.0,0.0,0.0,612.0
17444,642,2023-11-21 15:43:20+00:00,4674.0,691.0,0.0,0.0,0.0,723.0
17445,642,2023-11-21 15:43:30+00:00,4673.0,694.0,0.0,0.0,0.0,705.0
17446,642,2023-11-21 15:43:40+00:00,5575.0,827.0,0.0,0.0,0.0,615.0
17447,642,2023-11-21 15:43:50+00:00,4774.0,711.0,0.0,0.0,0.0,725.0
17448,642,2023-11-21 15:44:00+00:00,4769.0,714.0,0.0,0.0,0.0,706.0
17449,642,2023-11-21 15:44:10+00:00,5575.0,831.0,0.0,0.0,0.0,612.0
17450,642,2023-11-21 15:44:20+00:00,4760.0,710.0,0.0,0.0,0.0,723.0
17451,642,2023-11-21 15:44:30+00:00,4754.0,708.0,0.0,0.0,0.0,703.0
17452,642,2023-11-21 15:44:40+00:00,5560.0,831.0,0.0,0.0,0.0,612.0
17453,642,2023-11-21 15:44:50+00:00,4977.0,745.0,0.0,0.0,0.0,724.0
17454,642,2023-11-21 15:45:00+00:00,4775.0,713.0,0.0,0.0,0.0,708.0
17455,642,2023-11-21 15:45:10+00:00,5571.0,830.0,0.0,0.0,0.0,617.0
17456,642,2023-11-21 15:45:20+00:00,4760.0,712.0,0.0,0.0,0.0,725.0
17457,642,2023-11-21 15:45:30+00:00,4771.0,708.0,0.0,0.0,0.0,706.0
17458,642,2023-11-21 15:45:40+00:00,5573.0,833.0,0.0,0.0,0.0,612.0
17459,642,2023-11-21 15:45:50+00:00,4765.0,708.0,0.0,0.0,0.0,723.0
17460,642,2023-11-21 15:46:00+00:00,4773.0,713.0,0.0,0.0,0.0,701.0
17461,642,2023-11-21 15:46:10+00:00,5555.0,830.0,0.0,0.0,0.0,611.0
17462,642,2023-11-21 15:46:20+00:00,4778.0,714.0,0.0,0.0,0.0,724.0
17463,642,2023-11-21 15:46:30+00:00,5681.0,847.0,0.0,0.0,0.0,705.0
17464,642,2023-11-21 15:46:40+00:00,4764.0,711.0,0.0,0.0,0.0,613.0
17465,642,2023-11-21 15:46:50+00:00,5574.0,831.0,0.0,0.0,0.0,723.0
17466,642,2023-11-21 15:47:00+00:00,4776.0,710.0,0.0,0.0,0.0,706.0
17467,642,2023-11-21 15:47:10+00:00,4770.0,712.0,0.0,0.0,0.0,610.0
17468,642,2023-11-21 15:47:20+00:00,5436.0,812.0,0.0,0.0,0.0,722.0
17469,642,2023-11-21 15:47:30+00:00,4889.0,727.0,0.0,0.0,0.0,704.0
17470,642,2023-11-21 15:47:40+00:00,5108.0,760.0,0.0,0.0,0.0,615.0
17471,642,2023-11-21 15:47:50+00:00,4761.0,712.0,0.0,0.0,0.0,722.0
17472,642,2023-11-21 15:48:00+00:00,5440.0,813.0,0.0,0.0,0.0,707.0
17473,642,2023-11-21 15:48:10+00:00,4890.0,730.0,0.0,0.0,0.0,611.0
17474,642,2023-11-21 15:48:20+00:00,4871.0,730.0,0.0,0.0,0.0,723.0
17475,642,2023-11-21 15:48:30+00:00,4652.0,695.0,0.0,0.0,0.0,703.0
17476,642,2023-11-21 15:48:40+00:00,5674.0,848.0,0.0,0.0,0.0,610.0
17477,642,2023-11-21 15:48:50+00:00,4773.0,711.0,0.0,0.0,0.0,720.0
17478,642,2023-11-21 15:49:00+00:00,4781.0,712.0,0.0,0.0,0.0,704.0
17479,642,2023-11-21 15:49:10+00:00,5563.0,828.0,0.0,0.0,0.0,613.0
17480,642,2023-11-21 15:49:20+00:00,4760.0,712.0,0.0,0.0,0.0,722.0
17481,642,2023-11-21 15:49:30+00:00,4893.0,728.0,0.0,0.0,0.0,707.0
17482,642,2023-11-21 15:49:40+00:00,4653.0,696.0,0.0,0.0,0.0,611.0
17483,642,2023-11-21 15:49:50+00:00,5568.0,826.0,0.0,0.0,0.0,723.0
17484,642,2023-11-21 15:50:00+00:00,4774.0,712.0,0.0,0.0,0.0,701.0
17485,642,2023-11-21 15:50:10+00:00,5226.0,778.0,0.0,0.0,0.0,610.0
17486,642,2023-11-21 15:50:20+00:00,5102.0,758.0,0.0,0.0,0.0,722.0
17487,642,2023-11-21 15:50:30+00:00,5343.0,799.0,0.0,0.0,0.0,708.0
17488,642,2023-11-21 15:50:40+00:00,5242.0,778.0,0.0,0.0,0.0,608.0
17489,642,2023-11-21 15:50:50+00:00,4544.0,678.0,0.0,0.0,0.0,725.0
17490,642,2023-11-21 15:51:00+00:00,5802.0,866.0,0.0,0.0,0.0,704.0
17491,642,2023-11-21 15:51:10+00:00,4416.0,660.0,0.0,0.0,0.0,610.0
17492,642,2023-11-21 15:51:20+00:00,4547.0,675.0,0.0,0.0,0.0,725.0
17493,642,2023-11-21 15:51:30+00:00,5903.0,881.0,0.0,0.0,0.0,704.0
17494,642,2023-11-21 15:51:40+00:00,4427.0,660.0,0.0,0.0,0.0,608.0
17495,642,2023-11-21 15:51:50+00:00,4536.0,678.0,0.0,0.0,0.0,728.0
17496,642,2023-11-21 15:52:00+00:00,5901.0,882.0,0.0,0.0,0.0,708.0
17497,642,2023-11-21 15:52:10+00:00,4418.0,655.0,0.0,0.0,0.0,611.0
17498,642,2023-11-21 15:52:20+00:00,4435.0,658.0,0.0,0.0,0.0,722.0
17499,642,2023-11-21 15:52:30+00:00,5894.0,882.0,0.0,0.0,0.0,705.0
17500,642,2023-11-21 15:52:40+00:00,4424.0,658.0,0.0,0.0,0.0,614.0
17501,642,2023-11-21 15:52:50+00:00,4414.0,656.0,0.0,0.0,0.0,720.0
17502,642,2023-11-21 15:53:00+00:00,5912.0,881.0,0.0,0.0,0.0,707.0
17503,642,2023-11-21 15:53:10+00:00,4433.0,663.0,0.0,0.0,0.0,611.0
17504,642,2023-11-21 15:53:20+00:00,4434.0,663.0,0.0,0.0,0.0,722.0
17505,642,2023-11-21 15:53:30+00:00,5901.0,882.0,0.0,0.0,0.0,711.0
17506,642,2023-11-21 15:53:40+00:00,4426.0,662.0,0.0,0.0,0.0,611.0
17507,642,2023-11-21 15:53:50+00:00,4435.0,658.0,0.0,0.0,0.0,723.0
17508,642,2023-11-21 15:54:00+00:00,5917.0,883.0,0.0,0.0,0.0,707.0
17509,642,2023-11-21 15:54:10+00:00,4432.0,658.0,0.0,0.0,0.0,610.0
17510,642,2023-11-21 15:54:20+00:00,4429.0,661.0,0.0,0.0,0.0,718.0
17511,642,2023-11-21 15:54:30+00:00,5773.0,862.0,0.0,0.0,0.0,703.0
17512,642,2023-11-21 15:54:40+00:00,4555.0,678.0,0.0,0.0,0.0,612.0
17513,642,2023-11-21 15:54:50+00:00,1342.0,200.0,0.0,0.0,0.0,206.0
17514,646,2023-11-21 17:39:00+00:00,0.0,0.0,0.0,0.0,0.0,140.0
17515,646,2023-11-21 17:39:10+00:00,5549.0,519.0,0.0,0.0,0.0,700.0
17516,646,2023-11-21 17:39:20+00:00,4171.0,389.0,0.0,0.0,0.0,700.0
17517,646,2023-11-21 17:39:30+00:00,4507.0,420.0,0.0,0.0,0.0,700.0
17518,646,2023-11-21 17:39:40+00:00,5111.0,479.0,0.0,0.0,0.0,700.0
17519,646,2023-11-21 17:39:50+00:00,4615.0,429.0,0.0,0.0,0.0,700.0
17520,646,2023-11-21 17:40:00+00:00,4629.0,429.0,0.0,0.0,0.0,700.0
17521,646,2023-11-21 17:40:10+00:00,4297.0,397.0,0.0,0.0,0.0,696.0
17522,646,2023-11-21 17:40:20+00:00,5256.0,490.0,0.0,0.0,0.0,704.0
17523,646,2023-11-21 17:40:30+00:00,4489.0,420.0,0.0,0.0,0.0,700.0
17524,646,2023-11-21 17:40:40+00:00,4481.0,417.0,0.0,0.0,0.0,700.0
17525,646,2023-11-21 17:40:50+00:00,5366.0,498.0,0.0,0.0,0.0,700.0
17526,646,2023-11-21 17:41:00+00:00,4490.0,419.0,0.0,0.0,0.0,700.0
17527,646,2023-11-21 17:41:10+00:00,4482.0,420.0,0.0,0.0,0.0,700.0
17528,646,2023-11-21 17:41:20+00:00,5248.0,488.0,0.0,0.0,1.0,700.0
17529,646,2023-11-21 17:41:30+00:00,4496.0,417.0,0.0,0.0,0.0,700.0
17530,646,2023-11-21 17:41:40+00:00,4502.0,420.0,0.0,0.0,0.0,700.0
17531,646,2023-11-21 17:41:50+00:00,5278.0,487.0,0.0,0.0,0.0,700.0
17532,646,2023-11-21 17:42:00+00:00,4486.0,418.0,0.0,0.0,0.0,700.0
17533,646,2023-11-21 17:42:10+00:00,4494.0,419.0,0.0,0.0,0.0,700.0
17534,646,2023-11-21 17:42:20+00:00,5269.0,489.0,0.0,0.0,0.0,700.0
17535,646,2023-11-21 17:42:30+00:00,4491.0,420.0,0.0,0.0,0.0,700.0
17536,646,2023-11-21 17:42:40+00:00,0.0,0.0,0.0,0.0,0.0,161.0
17537,646,2023-11-21 17:46:10+00:00,1056.0,79.0,475.0,1.0,2.0,38.0
17538,646,2023-11-21 17:46:20+00:00,12540.0,938.0,0.0,0.0,3.0,300.0
17539,646,2023-11-21 17:46:30+00:00,14387.0,1073.0,0.0,0.0,0.0,300.0
17540,646,2023-11-21 17:46:40+00:00,12117.0,907.0,0.0,0.0,0.0,399.0
17541,646,2023-11-21 17:46:50+00:00,12381.0,925.0,0.0,0.0,0.0,300.0
17542,646,2023-11-21 17:47:00+00:00,13881.0,1040.0,0.0,0.0,0.0,300.0
17543,646,2023-11-21 17:47:10+00:00,12628.0,944.0,0.0,0.0,0.0,400.0
17544,646,2023-11-21 17:47:20+00:00,12883.0,963.0,0.0,0.0,0.0,300.0
17545,646,2023-11-21 17:47:30+00:00,11887.0,882.0,0.0,0.0,0.0,299.0
17546,646,2023-11-21 17:47:40+00:00,14587.0,1088.0,2.0,0.0,1.0,393.0
17547,646,2023-11-21 17:47:50+00:00,11288.0,838.0,0.0,0.0,0.0,282.0
17548,646,2023-11-21 17:48:00+00:00,11532.0,859.0,0.0,0.0,0.0,282.0
17549,646,2023-11-21 17:48:10+00:00,13437.0,1002.0,0.0,0.0,3.0,370.0
17550,646,2023-11-21 17:48:20+00:00,11622.0,862.0,0.0,0.0,0.0,264.0
17551,646,2023-11-21 17:48:30+00:00,10919.0,810.0,0.0,0.0,0.0,264.0
17552,646,2023-11-21 17:48:40+00:00,12998.0,959.0,0.0,0.0,0.0,351.0
17553,646,2023-11-21 17:48:50+00:00,10919.0,812.0,0.0,0.0,0.0,264.0
17554,646,2023-11-21 17:49:00+00:00,10929.0,808.0,0.0,0.0,0.0,264.0
17555,646,2023-11-21 17:49:10+00:00,12981.0,966.0,0.0,0.0,0.0,352.0
17556,646,2023-11-21 17:49:20+00:00,12539.0,928.0,0.0,0.0,0.0,264.0
17557,646,2023-11-21 17:49:30+00:00,11608.0,860.0,0.0,0.0,0.0,264.0
17558,646,2023-11-21 17:49:40+00:00,11151.0,830.0,0.0,0.0,0.0,352.0
17559,646,2023-11-21 17:49:50+00:00,12772.0,947.0,0.0,0.0,0.0,264.0
17560,646,2023-11-21 17:50:00+00:00,11150.0,827.0,0.0,0.0,0.0,264.0
17561,646,2023-11-21 17:50:10+00:00,11158.0,827.0,0.0,0.0,0.0,352.0
17562,646,2023-11-21 17:50:20+00:00,13690.0,1016.0,0.0,0.0,0.0,264.0
17563,646,2023-11-21 17:50:30+00:00,11141.0,832.0,0.0,0.0,0.0,264.0
17564,646,2023-11-21 17:50:40+00:00,11163.0,830.0,0.0,0.0,0.0,352.0
17565,646,2023-11-21 17:50:50+00:00,12750.0,947.0,0.0,0.0,0.0,264.0
17566,646,2023-11-21 17:51:00+00:00,10931.0,807.0,0.0,0.0,0.0,264.0
17567,646,2023-11-21 17:51:10+00:00,10911.0,813.0,0.0,0.0,0.0,352.0
17568,646,2023-11-21 17:51:20+00:00,13686.0,1017.0,0.0,0.0,0.0,264.0
17569,646,2023-11-21 17:51:30+00:00,11363.0,846.0,0.0,0.0,0.0,264.0
17570,646,2023-11-21 17:51:40+00:00,11386.0,842.0,0.0,0.0,0.0,352.0
17571,646,2023-11-21 17:51:50+00:00,10487.0,776.0,0.0,0.0,0.0,264.0
17572,646,2023-11-21 17:52:00+00:00,13440.0,998.0,0.0,0.0,0.0,264.0
17573,646,2023-11-21 17:52:10+00:00,10490.0,777.0,0.0,0.0,0.0,352.0
17574,646,2023-11-21 17:52:20+00:00,10707.0,794.0,0.0,0.0,0.0,264.0
17575,646,2023-11-21 17:52:30+00:00,13447.0,996.0,0.0,0.0,0.0,264.0
17576,646,2023-11-21 17:52:40+00:00,10940.0,814.0,0.0,0.0,0.0,351.0
17577,646,2023-11-21 17:52:50+00:00,10914.0,810.0,0.0,0.0,0.0,264.0
17578,646,2023-11-21 17:53:00+00:00,12540.0,923.0,0.0,0.0,0.0,264.0
17579,646,2023-11-21 17:53:10+00:00,11394.0,845.0,0.0,0.0,0.0,352.0
17580,646,2023-11-21 17:53:20+00:00,10812.0,806.0,0.0,0.0,0.0,259.0
17581,646,2023-11-21 17:53:30+00:00,10067.0,751.0,0.0,0.0,0.0,258.0
17582,646,2023-11-21 17:53:40+00:00,12117.0,905.0,0.0,0.0,0.0,344.0
17583,646,2023-11-21 17:53:50+00:00,10289.0,765.0,0.0,0.0,0.0,258.0
17584,646,2023-11-21 17:54:00+00:00,10478.0,781.0,0.0,0.0,0.0,258.0
17585,646,2023-11-21 17:54:10+00:00,11685.0,878.0,0.0,0.0,0.0,344.0
17586,646,2023-11-21 17:54:20+00:00,10742.0,796.0,0.0,0.0,0.0,258.0
17587,646,2023-11-21 17:54:30+00:00,11110.0,827.0,0.0,0.0,0.0,258.0
17588,646,2023-11-21 17:54:40+00:00,10467.0,780.0,0.0,0.0,0.0,344.0
17589,646,2023-11-21 17:54:50+00:00,11945.0,893.0,0.0,0.0,0.0,258.0
17590,646,2023-11-21 17:55:00+00:00,10444.0,781.0,0.0,0.0,0.0,258.0
17591,646,2023-11-21 17:55:10+00:00,10878.0,811.0,0.0,0.0,0.0,344.0
17592,646,2023-11-21 17:55:20+00:00,9819.0,736.0,0.0,0.0,0.0,257.0
17593,646,2023-11-21 17:55:30+00:00,12593.0,939.0,0.0,0.0,0.0,258.0
17594,646,2023-11-21 17:55:40+00:00,10041.0,750.0,0.0,0.0,0.0,343.0
17595,646,2023-11-21 17:55:50+00:00,10010.0,747.0,0.0,0.0,0.0,257.0
17596,646,2023-11-21 17:56:00+00:00,12176.0,908.0,0.0,0.0,0.0,258.0
17597,646,2023-11-21 17:56:10+00:00,10227.0,767.0,0.0,0.0,0.0,344.0
17598,646,2023-11-21 17:56:20+00:00,10443.0,779.0,0.0,0.0,0.0,258.0
17599,646,2023-11-21 17:56:30+00:00,12194.0,907.0,0.0,0.0,0.0,258.0
17600,646,2023-11-21 17:56:40+00:00,11110.0,828.0,0.0,0.0,0.0,344.0
17601,646,2023-11-21 17:56:50+00:00,10880.0,814.0,0.0,0.0,0.0,258.0
17602,646,2023-11-21 17:57:00+00:00,12385.0,924.0,0.0,0.0,0.0,258.0
17603,646,2023-11-21 17:57:10+00:00,10224.0,759.0,0.0,0.0,0.0,344.0
17604,646,2023-11-21 17:57:20+00:00,10865.0,815.0,0.0,0.0,0.0,258.0
17605,646,2023-11-21 17:57:30+00:00,12376.0,923.0,0.0,0.0,0.0,258.0
17606,646,2023-11-21 17:57:40+00:00,12146.0,906.0,0.0,0.0,0.0,344.0
17607,646,2023-11-21 17:57:50+00:00,10440.0,782.0,0.0,0.0,0.0,257.0
17608,646,2023-11-21 17:58:00+00:00,10460.0,782.0,0.0,0.0,0.0,258.0
17609,646,2023-11-21 17:58:10+00:00,11938.0,892.0,0.0,0.0,0.0,344.0
17610,646,2023-11-21 17:58:20+00:00,10675.0,795.0,0.0,0.0,0.0,258.0
17611,646,2023-11-21 17:58:30+00:00,10471.0,776.0,0.0,0.0,0.0,258.0
17612,646,2023-11-21 17:58:40+00:00,12138.0,902.0,0.0,0.0,0.0,344.0
17613,646,2023-11-21 17:58:50+00:00,10474.0,781.0,0.0,0.0,0.0,258.0
17614,646,2023-11-21 17:59:00+00:00,10119.0,760.0,0.0,0.0,0.0,258.0
17615,646,2023-11-21 17:59:10+00:00,12299.0,915.0,0.0,0.0,0.0,344.0
17616,646,2023-11-21 17:59:20+00:00,10047.0,747.0,0.0,0.0,0.0,258.0
17617,646,2023-11-21 17:59:30+00:00,9834.0,736.0,0.0,0.0,0.0,258.0
17618,646,2023-11-21 17:59:40+00:00,13255.0,989.0,0.0,0.0,0.0,344.0
17619,646,2023-11-21 17:59:50+00:00,9828.0,734.0,0.0,0.0,0.0,258.0
17620,646,2023-11-21 18:00:00+00:00,9620.0,718.0,0.0,0.0,0.0,258.0
17621,646,2023-11-21 18:00:10+00:00,12796.0,953.0,0.0,0.0,0.0,344.0
17622,646,2023-11-21 18:00:20+00:00,9603.0,718.0,0.0,0.0,0.0,258.0
17623,646,2023-11-21 18:00:30+00:00,9845.0,734.0,0.0,0.0,0.0,258.0
17624,646,2023-11-21 18:00:40+00:00,12394.0,921.0,0.0,0.0,0.0,344.0
17625,646,2023-11-21 18:00:50+00:00,10047.0,749.0,0.0,0.0,0.0,258.0
17626,646,2023-11-21 18:01:00+00:00,10259.0,764.0,0.0,0.0,0.0,258.0
17627,646,2023-11-21 18:01:10+00:00,11938.0,893.0,0.0,0.0,0.0,344.0
17628,646,2023-11-21 18:01:20+00:00,10479.0,780.0,0.0,0.0,0.0,258.0
17629,646,2023-11-21 18:01:30+00:00,10894.0,815.0,0.0,0.0,0.0,258.0
17630,646,2023-11-21 18:01:40+00:00,10674.0,795.0,0.0,0.0,0.0,344.0
17631,646,2023-11-21 18:01:50+00:00,12343.0,922.0,0.0,0.0,0.0,258.0
17632,646,2023-11-21 18:02:00+00:00,10486.0,784.0,0.0,0.0,0.0,258.0
17633,646,2023-11-21 18:02:10+00:00,10654.0,796.0,0.0,0.0,0.0,344.0
17634,646,2023-11-21 18:02:20+00:00,9842.0,728.0,0.0,0.0,0.0,258.0
17635,646,2023-11-21 18:02:30+00:00,12553.0,934.0,0.0,0.0,0.0,258.0
17636,646,2023-11-21 18:02:40+00:00,9814.0,728.0,0.0,0.0,0.0,344.0
17637,646,2023-11-21 18:02:50+00:00,9829.0,732.0,0.0,0.0,0.0,258.0
17638,646,2023-11-21 18:03:00+00:00,12581.0,938.0,0.0,0.0,0.0,258.0
17639,646,2023-11-21 18:03:10+00:00,10258.0,763.0,0.0,0.0,0.0,344.0
17640,646,2023-11-21 18:03:20+00:00,11925.0,894.0,0.0,0.0,0.0,258.0
17641,646,2023-11-21 18:03:30+00:00,12180.0,909.0,0.0,0.0,0.0,258.0
17642,646,2023-11-21 18:03:40+00:00,10417.0,777.0,0.0,0.0,0.0,344.0
17643,646,2023-11-21 18:03:50+00:00,11074.0,828.0,0.0,0.0,0.0,258.0
17644,646,2023-11-21 18:04:00+00:00,11941.0,891.0,0.0,0.0,0.0,258.0
17645,646,2023-11-21 18:04:10+00:00,10411.0,781.0,0.0,0.0,0.0,344.0
17646,646,2023-11-21 18:04:20+00:00,11492.0,858.0,0.0,0.0,0.0,258.0
17647,646,2023-11-21 18:04:30+00:00,11752.0,874.0,0.0,0.0,0.0,258.0
17648,646,2023-11-21 18:04:40+00:00,10647.0,797.0,0.0,0.0,0.0,344.0
17649,646,2023-11-21 18:04:50+00:00,10630.0,792.0,0.0,0.0,0.0,258.0
17650,646,2023-11-21 18:05:00+00:00,9806.0,734.0,0.0,0.0,0.0,258.0
17651,646,2023-11-21 18:05:10+00:00,12576.0,941.0,0.0,0.0,0.0,344.0
17652,646,2023-11-21 18:05:20+00:00,9229.0,692.0,0.0,0.0,1.0,246.0
17653,646,2023-11-21 18:05:30+00:00,9370.0,699.0,0.0,0.0,0.0,240.0
17654,646,2023-11-21 18:05:40+00:00,12140.0,909.0,0.0,0.0,0.0,320.0
17655,646,2023-11-21 18:05:50+00:00,9341.0,693.0,0.0,0.0,0.0,240.0
17656,646,2023-11-21 18:06:00+00:00,9374.0,699.0,0.0,0.0,0.0,240.0
17657,646,2023-11-21 18:06:10+00:00,11752.0,876.0,0.0,0.0,0.0,319.0
17658,646,2023-11-21 18:06:20+00:00,9543.0,719.0,0.0,0.0,0.0,240.0
17659,646,2023-11-21 18:06:30+00:00,9770.0,726.0,0.0,0.0,0.0,240.0
17660,646,2023-11-21 18:06:40+00:00,11153.0,836.0,0.0,0.0,0.0,320.0
17661,646,2023-11-21 18:06:50+00:00,9752.0,731.0,0.0,0.0,0.0,240.0
17662,646,2023-11-21 18:07:00+00:00,9954.0,747.0,0.0,0.0,0.0,240.0
17663,646,2023-11-21 18:07:10+00:00,9172.0,688.0,0.0,0.0,0.0,320.0
17664,646,2023-11-21 18:07:20+00:00,11742.0,880.0,0.0,0.0,0.0,240.0
17665,646,2023-11-21 18:07:30+00:00,10144.0,761.0,0.0,0.0,0.0,240.0
17666,646,2023-11-21 18:07:40+00:00,9584.0,714.0,0.0,0.0,0.0,320.0
17667,646,2023-11-21 18:07:50+00:00,10961.0,817.0,0.0,0.0,0.0,240.0
17668,646,2023-11-21 18:08:00+00:00,9968.0,747.0,0.0,0.0,0.0,240.0
17669,646,2023-11-21 18:08:10+00:00,10155.0,764.0,0.0,0.0,0.0,320.0
17670,646,2023-11-21 18:08:20+00:00,9571.0,714.0,0.0,0.0,0.0,240.0
17671,646,2023-11-21 18:08:30+00:00,11341.0,847.0,0.0,0.0,0.0,240.0
17672,646,2023-11-21 18:08:40+00:00,9995.0,738.0,0.0,0.0,0.0,320.0
17673,646,2023-11-21 18:08:50+00:00,10167.0,761.0,0.0,0.0,0.0,240.0
17674,646,2023-11-21 18:09:00+00:00,8427.0,632.0,0.0,0.0,1.0,227.0
17675,647,2023-11-21 18:12:40+00:00,8350.0,623.0,0.0,0.0,0.0,222.0
17676,647,2023-11-21 18:12:50+00:00,8918.0,669.0,0.0,0.0,0.0,222.0
17677,647,2023-11-21 18:13:00+00:00,10545.0,790.0,0.0,0.0,0.0,222.0
17678,647,2023-11-21 18:13:10+00:00,8731.0,653.0,0.0,0.0,0.0,296.0
17679,647,2023-11-21 18:13:20+00:00,8551.0,640.0,0.0,0.0,0.0,222.0
17680,647,2023-11-21 18:13:30+00:00,10926.0,822.0,0.0,0.0,0.0,222.0
17681,647,2023-11-21 18:13:40+00:00,8558.0,641.0,0.0,0.0,0.0,296.0
17682,647,2023-11-21 18:13:50+00:00,8531.0,639.0,0.0,0.0,0.0,222.0
17683,647,2023-11-21 18:14:00+00:00,10922.0,819.0,0.0,0.0,0.0,222.0
17684,647,2023-11-21 18:14:10+00:00,8516.0,636.0,0.0,0.0,0.0,296.0
17685,647,2023-11-21 18:14:20+00:00,8361.0,625.0,0.0,0.0,0.0,222.0
17686,647,2023-11-21 18:14:30+00:00,11130.0,835.0,0.0,0.0,0.0,222.0
17687,647,2023-11-21 18:14:40+00:00,8326.0,627.0,0.0,0.0,0.0,296.0
17688,647,2023-11-21 18:14:50+00:00,8514.0,639.0,0.0,0.0,0.0,222.0
17689,647,2023-11-21 18:15:00+00:00,10741.0,806.0,0.0,0.0,0.0,222.0
17690,647,2023-11-21 18:15:10+00:00,8703.0,655.0,0.0,0.0,0.0,296.0
17691,647,2023-11-21 18:15:20+00:00,8704.0,652.0,0.0,0.0,0.0,222.0
17692,647,2023-11-21 18:15:30+00:00,10364.0,780.0,0.0,0.0,0.0,222.0
17693,647,2023-11-21 18:15:40+00:00,9066.0,679.0,0.0,0.0,0.0,296.0
17694,647,2023-11-21 18:15:50+00:00,9261.0,696.0,0.0,0.0,0.0,222.0
17695,647,2023-11-21 18:16:00+00:00,8555.0,639.0,0.0,0.0,0.0,222.0
17696,647,2023-11-21 18:16:10+00:00,5543.0,415.0,0.0,0.0,0.0,222.0
17697,647,2023-11-21 18:19:50+00:00,2847.0,212.0,481.0,71.0,0.0,150.0
17698,647,2023-11-21 18:20:00+00:00,7864.0,813.0,0.0,0.0,0.0,444.0
17699,647,2023-11-21 18:20:10+00:00,5902.0,606.0,0.0,0.0,0.0,444.0
17700,647,2023-11-21 18:20:20+00:00,5898.0,606.0,0.0,0.0,0.0,592.0
17701,647,2023-11-21 18:20:30+00:00,7860.0,815.0,0.0,0.0,0.0,444.0
17702,647,2023-11-21 18:20:40+00:00,5903.0,609.0,0.0,0.0,0.0,444.0
17703,647,2023-11-21 18:20:50+00:00,5910.0,606.0,0.0,0.0,0.0,592.0
17704,647,2023-11-21 18:21:00+00:00,7882.0,801.0,0.0,0.0,0.0,442.0
17705,647,2023-11-21 18:21:10+00:00,5891.0,607.0,0.0,0.0,0.0,444.0
17706,647,2023-11-21 18:21:20+00:00,5901.0,603.0,0.0,0.0,0.0,592.0
17707,647,2023-11-21 18:21:30+00:00,7875.0,810.0,0.0,0.0,0.0,444.0
17708,647,2023-11-21 18:21:40+00:00,5898.0,605.0,0.0,0.0,0.0,444.0
17709,647,2023-11-21 18:21:50+00:00,6858.0,710.0,0.0,0.0,0.0,592.0
17710,647,2023-11-21 18:22:00+00:00,6065.0,623.0,0.0,0.0,0.0,444.0
17711,647,2023-11-21 18:22:10+00:00,7697.0,792.0,0.0,0.0,0.0,444.0
17712,647,2023-11-21 18:22:20+00:00,6220.0,643.0,0.0,0.0,0.0,592.0
17713,647,2023-11-21 18:22:30+00:00,6037.0,622.0,0.0,0.0,0.0,444.0
17714,647,2023-11-21 18:22:40+00:00,7698.0,789.0,0.0,0.0,0.0,444.0
17715,647,2023-11-21 18:22:50+00:00,7847.0,807.0,0.0,0.0,0.0,592.0
17716,647,2023-11-21 18:23:00+00:00,6568.0,677.0,0.0,0.0,0.0,444.0
17717,647,2023-11-21 18:23:10+00:00,6073.0,627.0,0.0,0.0,0.0,443.0
17718,647,2023-11-21 18:23:20+00:00,7708.0,789.0,0.0,0.0,0.0,592.0
17719,647,2023-11-21 18:23:30+00:00,6067.0,624.0,0.0,0.0,0.0,444.0
17720,647,2023-11-21 18:23:40+00:00,6074.0,621.0,0.0,0.0,0.0,441.0
17721,647,2023-11-21 18:23:50+00:00,8194.0,846.0,0.0,0.0,0.0,591.0
17722,647,2023-11-21 18:24:00+00:00,6233.0,639.0,0.0,0.0,0.0,444.0
17723,647,2023-11-21 18:24:10+00:00,7547.0,772.0,0.0,0.0,0.0,444.0
17724,647,2023-11-21 18:24:20+00:00,6569.0,677.0,0.0,0.0,0.0,591.0
17725,647,2023-11-21 18:24:30+00:00,7721.0,796.0,0.0,0.0,0.0,444.0
17726,647,2023-11-21 18:24:40+00:00,6557.0,666.0,0.0,0.0,0.0,444.0
17727,647,2023-11-21 18:24:50+00:00,6065.0,623.0,0.0,0.0,0.0,592.0
