,experiment,_time,propagationTime,messageDuplicated,messageReceived,graft,prune,iwant,ihave
21678,722,2024-01-19 05:44:30+00:00,2681.632183908046,255.0,150.0,0.0,0.0,0.0,360.0
21679,722,2024-01-19 05:44:40+00:00,2703.155172413793,336.0,200.0,0.0,0.0,0.0,360.0
21680,722,2024-01-19 05:44:50+00:00,2475.4945054945056,252.0,150.0,0.0,0.0,0.0,360.0
21681,722,2024-01-19 05:45:00+00:00,2999.5057471264367,258.0,150.0,0.0,0.0,0.0,360.0
21682,722,2024-01-19 05:45:10+00:00,2682.448275862069,340.0,200.0,0.0,0.0,0.0,360.0
21683,722,2024-01-19 05:45:20+00:00,2610.7586206896553,252.0,149.0,0.0,0.0,0.0,360.0
21684,722,2024-01-19 05:45:30+00:00,2732.022988505747,254.0,148.0,0.0,0.0,0.0,360.0
21685,722,2024-01-19 05:45:40+00:00,2865.1724137931033,339.0,200.0,0.0,0.0,0.0,360.0
21686,722,2024-01-19 05:45:50+00:00,2641.862068965517,257.0,150.0,0.0,0.0,0.0,360.0
21687,722,2024-01-19 05:46:00+00:00,2754.919540229885,254.0,150.0,0.0,0.0,0.0,360.0
21688,722,2024-01-19 05:46:10+00:00,2548.0344827586205,331.0,200.0,0.0,0.0,0.0,360.0
21689,722,2024-01-19 05:46:20+00:00,2570.896551724138,256.0,150.0,0.0,0.0,0.0,360.0
21690,722,2024-01-19 05:46:30+00:00,2536.137931034483,254.0,150.0,0.0,0.0,0.0,360.0
21691,722,2024-01-19 05:46:40+00:00,2646.3846153846152,346.0,200.0,0.0,0.0,0.0,360.0
21692,722,2024-01-19 05:46:50+00:00,2580.4137931034484,257.0,150.0,0.0,0.0,0.0,360.0
21693,722,2024-01-19 05:47:00+00:00,2491.431818181818,257.0,150.0,0.0,0.0,0.0,360.0
21694,722,2024-01-19 05:47:10+00:00,2554.769230769231,343.0,200.0,0.0,0.0,0.0,360.0
21695,722,2024-01-19 05:47:20+00:00,2449.103448275862,253.0,150.0,0.0,0.0,0.0,360.0
21696,722,2024-01-19 05:47:30+00:00,2501.674157303371,255.0,150.0,0.0,0.0,0.0,360.0
21697,722,2024-01-19 05:47:40+00:00,2200.0555555555557,303.0,190.0,0.0,0.0,0.0,360.0
21698,722,2024-01-19 05:47:50+00:00,2629.701030927835,285.0,159.0,0.0,0.0,0.0,360.0
21699,722,2024-01-19 05:48:00+00:00,2309.955056179775,255.0,150.0,0.0,0.0,0.0,360.0
21700,722,2024-01-19 05:48:10+00:00,2303.7045454545455,254.0,150.0,0.0,0.0,0.0,360.0
21701,722,2024-01-19 05:48:20+00:00,2314.0163934426228,336.0,200.0,0.0,0.0,0.0,360.0
21702,722,2024-01-19 05:48:30+00:00,2288.9885057471265,259.0,150.0,0.0,0.0,0.0,360.0
21703,722,2024-01-19 05:48:40+00:00,2393.7419354838707,259.0,150.0,0.0,0.0,0.0,360.0
21704,722,2024-01-19 05:48:50+00:00,2124.357723577236,334.0,200.0,0.0,0.0,0.0,360.0
21705,722,2024-01-19 05:49:00+00:00,2212.3595505617977,251.0,150.0,0.0,0.0,0.0,360.0
21706,722,2024-01-19 05:49:10+00:00,2273.3444444444444,254.0,150.0,0.0,0.0,0.0,358.0
21707,722,2024-01-19 05:49:20+00:00,2144.4333333333334,338.0,200.0,0.0,0.0,0.0,358.0
21708,722,2024-01-19 05:49:30+00:00,2094.1739130434785,254.0,150.0,0.0,0.0,0.0,360.0
21709,722,2024-01-19 05:49:40+00:00,2116.2903225806454,255.0,150.0,0.0,0.0,0.0,360.0
21710,722,2024-01-19 05:49:50+00:00,2182.1138211382113,342.0,200.0,0.0,0.0,0.0,360.0
21711,722,2024-01-19 05:50:00+00:00,2015.5714285714287,253.0,150.0,0.0,0.0,0.0,360.0
21712,722,2024-01-19 05:50:10+00:00,2053.8172043010754,253.0,150.0,0.0,0.0,0.0,360.0
21713,722,2024-01-19 05:50:20+00:00,1970.1860465116279,334.0,200.0,0.0,0.0,0.0,359.0
21714,722,2024-01-19 05:50:30+00:00,2007.59,251.0,150.0,0.0,0.0,0.0,360.0
21715,722,2024-01-19 05:50:40+00:00,1948.2692307692307,256.0,150.0,0.0,0.0,0.0,360.0
21716,722,2024-01-19 05:50:50+00:00,1967.3033707865168,301.0,169.0,0.0,0.0,1.0,324.0
21717,722,2024-01-19 05:51:00+00:00,2312.616666666667,224.0,123.0,0.0,0.0,0.0,320.0
21718,722,2024-01-19 05:51:10+00:00,2010.7666666666667,224.0,123.0,0.0,0.0,0.0,320.0
21719,722,2024-01-19 05:51:20+00:00,2230.05,298.0,164.0,0.0,0.0,0.0,320.0
21720,722,2024-01-19 05:51:30+00:00,2020.9666666666667,225.0,123.0,0.0,0.0,0.0,320.0
21721,722,2024-01-19 05:51:40+00:00,2216.4,229.0,123.0,0.0,0.0,0.0,320.0
21722,722,2024-01-19 05:51:50+00:00,2426.95,296.0,164.0,0.0,0.0,0.0,320.0
21723,722,2024-01-19 05:52:00+00:00,2003.2166666666667,226.0,123.0,0.0,0.0,0.0,320.0
21724,722,2024-01-19 05:52:10+00:00,2099.2166666666667,223.0,123.0,0.0,0.0,0.0,320.0
21725,722,2024-01-19 05:52:20+00:00,1969.0375,299.0,164.0,0.0,0.0,0.0,319.0
21726,722,2024-01-19 05:52:30+00:00,1981.7,220.0,123.0,0.0,0.0,0.0,320.0
21727,722,2024-01-19 05:52:40+00:00,2018.3,223.0,122.0,0.0,0.0,0.0,320.0
21728,722,2024-01-19 05:52:50+00:00,2203.1875,302.0,164.0,0.0,0.0,0.0,320.0
21729,722,2024-01-19 05:53:00+00:00,2064.3166666666666,225.0,123.0,0.0,0.0,0.0,320.0
21730,722,2024-01-19 05:53:10+00:00,1837.3,224.0,123.0,0.0,0.0,0.0,320.0
21731,722,2024-01-19 05:53:20+00:00,1908.175,304.0,164.0,0.0,0.0,0.0,320.0
21732,722,2024-01-19 05:53:30+00:00,2093.516666666667,226.0,123.0,0.0,0.0,0.0,320.0
21733,722,2024-01-19 05:53:40+00:00,1930.6166666666666,228.0,123.0,0.0,0.0,0.0,320.0
21734,722,2024-01-19 05:53:50+00:00,2203.2375,301.0,163.0,0.0,0.0,0.0,320.0
21735,722,2024-01-19 05:54:00+00:00,1929.8333333333333,227.0,123.0,0.0,0.0,0.0,320.0
21736,722,2024-01-19 05:54:10+00:00,1882.9,220.0,123.0,0.0,0.0,0.0,320.0
21737,722,2024-01-19 05:54:20+00:00,2183.025,296.0,164.0,0.0,0.0,0.0,320.0
21738,722,2024-01-19 05:54:30+00:00,2446.1666666666665,219.0,123.0,0.0,0.0,0.0,320.0
21739,722,2024-01-19 05:54:40+00:00,1838.45,224.0,123.0,0.0,0.0,0.0,320.0
21740,722,2024-01-19 05:54:50+00:00,1935.3375,302.0,164.0,0.0,0.0,0.0,319.0
21741,722,2024-01-19 05:55:00+00:00,1917.6333333333334,230.0,123.0,0.0,0.0,0.0,320.0
21742,722,2024-01-19 05:55:10+00:00,1798.65,76.0,41.0,0.0,0.0,0.0,128.0
21743,724,2024-01-19 06:39:30+00:00,1838.890649762282,5301.0,648.0,2139.0,0.0,0.0,0.0
21744,724,2024-01-19 06:39:40+00:00,1570.672261484099,17597.0,2396.0,0.0,0.0,0.0,0.0
21745,724,2024-01-19 06:39:50+00:00,1549.374017810372,14843.0,2010.0,0.0,0.0,0.0,0.0
21746,724,2024-01-19 06:40:00+00:00,1585.472179683512,15321.0,2087.0,0.0,0.0,0.0,0.0
21747,724,2024-01-19 06:40:10+00:00,1522.1130809774797,16166.0,2193.0,0.0,0.0,0.0,0.0
21748,724,2024-01-19 06:40:20+00:00,1523.7805864509605,15834.0,2160.0,0.0,0.0,0.0,0.0
21749,724,2024-01-19 06:40:30+00:00,1585.157894736842,14998.0,2032.0,0.0,0.0,0.0,0.0
21750,724,2024-01-19 06:40:40+00:00,1667.8045602605864,14915.0,2031.0,0.0,0.0,0.0,0.0
21751,724,2024-01-19 06:40:50+00:00,1626.784352399737,13921.0,1902.0,0.0,0.0,0.0,0.0
21752,724,2024-01-19 06:41:00+00:00,1718.8313840155945,10545.0,1440.0,0.0,0.0,0.0,0.0
21753,724,2024-01-19 06:41:10+00:00,1741.831219512195,10337.0,1418.0,0.0,0.0,0.0,0.0
21754,724,2024-01-19 06:41:20+00:00,1695.37890204521,10576.0,1445.0,0.0,0.0,0.0,0.0
21755,724,2024-01-19 06:41:30+00:00,1797.4071363220494,10164.0,1398.0,0.0,0.0,0.0,0.0
21756,724,2024-01-19 06:41:40+00:00,1788.6346153846155,8272.0,1150.0,0.0,0.0,0.0,0.0
21757,724,2024-01-19 06:41:50+00:00,1643.5064039408867,11169.0,1537.0,0.0,0.0,0.0,0.0
21758,724,2024-01-19 06:42:00+00:00,1603.4510813594234,9937.0,1352.0,0.0,0.0,0.0,0.0
21759,724,2024-01-19 06:42:10+00:00,1528.7752808988764,10097.0,1377.0,0.0,0.0,0.0,0.0
21760,724,2024-01-19 06:42:20+00:00,1680.375923970433,10810.0,1476.0,0.0,0.0,0.0,0.0
21761,724,2024-01-19 06:42:30+00:00,1845.9618506493507,12477.0,1716.0,0.0,0.0,0.0,0.0
21762,724,2024-01-19 06:42:40+00:00,1569.514184397163,9652.0,1309.0,0.0,0.0,0.0,0.0
21763,724,2024-01-19 06:42:50+00:00,1630.3041916167665,9649.0,1310.0,0.0,0.0,0.0,0.0
21764,724,2024-01-19 06:43:00+00:00,1598.033301617507,11333.0,1554.0,0.0,0.0,0.0,0.0
21765,724,2024-01-19 06:43:10+00:00,1627.4362336114423,9654.0,1313.0,0.0,0.0,0.0,0.0
21766,724,2024-01-19 06:43:20+00:00,1595.805256869773,9671.0,1310.0,0.0,0.0,0.0,0.0
21767,724,2024-01-19 06:43:30+00:00,1856.8666666666666,11343.0,1546.0,0.0,0.0,0.0,0.0
21768,724,2024-01-19 06:43:40+00:00,1560.9057714958776,9847.0,1347.0,0.0,0.0,0.0,0.0
21769,724,2024-01-19 06:43:50+00:00,1546.758672699849,8509.0,1149.0,0.0,0.0,0.0,0.0
21770,724,2024-01-19 06:44:00+00:00,1545.6222222222223,9449.0,1280.0,0.0,0.0,0.0,0.0
21771,724,2024-01-19 06:44:10+00:00,1706.141414141414,9917.0,1345.0,0.0,0.0,0.0,0.0
21772,724,2024-01-19 06:44:20+00:00,1619.2206703910615,10420.0,1405.0,0.0,0.0,0.0,0.0
21773,724,2024-01-19 06:44:30+00:00,1942.843312101911,11425.0,1542.0,0.0,0.0,0.0,0.0
21774,724,2024-01-19 06:44:40+00:00,1824.2497149372862,11575.0,1559.0,0.0,0.0,0.0,0.0
21775,724,2024-01-19 06:44:50+00:00,1903.4907651715039,11198.0,1508.0,0.0,0.0,0.0,0.0
21776,724,2024-01-19 06:45:00+00:00,1536.9630931458698,8599.0,1173.0,0.0,0.0,0.0,0.0
21777,724,2024-01-19 06:45:10+00:00,1665.6227272727272,9556.0,1316.0,0.0,0.0,0.0,0.0
21778,724,2024-01-19 06:45:20+00:00,1765.4603448275861,8928.0,1230.0,0.0,0.0,0.0,0.0
21779,724,2024-01-19 06:45:30+00:00,1519.8410852713178,8181.0,1121.0,0.0,0.0,0.0,0.0
21780,724,2024-01-19 06:45:40+00:00,1618.7900302114804,9390.0,1292.0,0.0,0.0,0.0,0.0
21781,724,2024-01-19 06:45:50+00:00,1416.5850694444443,9137.0,1255.0,0.0,0.0,0.0,0.0
21782,724,2024-01-19 06:46:00+00:00,1622.927911275416,8869.0,1220.0,0.0,0.0,0.0,0.0
21783,724,2024-01-19 06:46:10+00:00,1602.6569579288025,8712.0,1200.0,0.0,0.0,0.0,0.0
21784,724,2024-01-19 06:46:20+00:00,1474.2535787321062,8057.0,1122.0,0.0,0.0,0.0,0.0
21785,724,2024-01-19 06:46:30+00:00,1538.2167630057804,6278.0,872.0,0.0,0.0,0.0,0.0
21786,724,2024-01-19 06:46:40+00:00,1611.3229398663698,6877.0,966.0,0.0,0.0,0.0,0.0
21787,724,2024-01-19 06:46:50+00:00,1617.7823691460055,7247.0,986.0,0.0,0.0,0.0,0.0
21788,724,2024-01-19 06:47:00+00:00,1544.718309859155,6695.0,946.0,0.0,0.0,0.0,0.0
21789,724,2024-01-19 06:47:10+00:00,1678.767213114754,6058.0,826.0,0.0,0.0,0.0,0.0
21790,724,2024-01-19 06:47:20+00:00,1604.6216216216217,6041.0,814.0,0.0,0.0,0.0,0.0
21791,724,2024-01-19 06:47:30+00:00,1653.0843023255813,6834.0,941.0,0.0,0.0,0.0,0.0
21792,724,2024-01-19 06:47:40+00:00,1507.1079812206572,7596.0,1051.0,0.0,0.0,0.0,0.0
21793,724,2024-01-19 06:47:50+00:00,1677.8540540540541,6548.0,911.0,0.0,0.0,0.0,0.0
21794,724,2024-01-19 06:48:00+00:00,2039.4437869822484,5832.0,806.0,0.0,0.0,0.0,0.0
21795,724,2024-01-19 06:48:10+00:00,1570.634349030471,7011.0,962.0,0.0,0.0,0.0,0.0
21796,724,2024-01-19 06:48:20+00:00,1716.466307277628,6038.0,835.0,0.0,0.0,0.0,0.0
21797,724,2024-01-19 06:48:30+00:00,1451.85,5149.0,731.0,0.0,0.0,0.0,0.0
21798,724,2024-01-19 06:48:40+00:00,1673.031948881789,6226.0,868.0,0.0,0.0,0.0,0.0
21799,724,2024-01-19 06:48:50+00:00,1622.6186770428017,4890.0,690.0,0.0,0.0,0.0,0.0
21800,724,2024-01-19 06:49:00+00:00,1790.5021645021645,4951.0,680.0,0.0,0.0,0.0,0.0
21801,724,2024-01-19 06:49:10+00:00,2127.93625498008,4479.0,633.0,0.0,0.0,0.0,0.0
21802,724,2024-01-19 06:49:20+00:00,1826.5260115606936,4544.0,606.0,0.0,0.0,0.0,0.0
21803,724,2024-01-19 06:49:30+00:00,1621.1984126984128,4874.0,686.0,0.0,0.0,0.0,0.0
21804,724,2024-01-19 06:49:40+00:00,1763.4842105263158,5127.0,727.0,0.0,0.0,0.0,0.0
21805,724,2024-01-19 06:49:50+00:00,1774.7039711191335,6021.0,832.0,0.0,0.0,0.0,0.0
21806,724,2024-01-19 06:50:00+00:00,1707.8838028169014,5041.0,719.0,0.0,0.0,0.0,0.0
21807,724,2024-01-19 06:50:10+00:00,1775.28515625,5042.0,702.0,0.0,0.0,0.0,0.0
21808,724,2024-01-19 06:50:20+00:00,1623.8007117437724,5856.0,824.0,0.0,0.0,0.0,0.0
21809,724,2024-01-19 06:50:30+00:00,1492.9609120521172,5960.0,836.0,0.0,0.0,0.0,0.0
21810,724,2024-01-19 06:50:40+00:00,1545.4890829694323,5746.0,800.0,0.0,0.0,0.0,0.0
21811,724,2024-01-19 06:50:50+00:00,1578.4392156862746,5367.0,749.0,0.0,0.0,0.0,0.0
21812,724,2024-01-19 06:51:00+00:00,1845.4698795180723,4476.0,658.0,0.0,0.0,0.0,0.0
21813,724,2024-01-19 06:51:10+00:00,1944.3251533742332,4320.0,607.0,0.0,0.0,0.0,0.0
21814,724,2024-01-19 06:51:20+00:00,2028.605633802817,3907.0,547.0,0.0,0.0,0.0,0.0
21815,724,2024-01-19 06:51:30+00:00,1901.0985915492959,3995.0,566.0,0.0,0.0,0.0,0.0
21816,724,2024-01-19 06:51:40+00:00,1720.6923076923076,4282.0,598.0,0.0,0.0,0.0,0.0
21817,724,2024-01-19 06:51:50+00:00,1942.232,3661.0,511.0,0.0,0.0,0.0,0.0
21818,724,2024-01-19 06:52:00+00:00,2340.9430379746836,4114.0,582.0,0.0,0.0,0.0,0.0
21819,724,2024-01-19 06:52:10+00:00,2015.451388888889,4258.0,589.0,0.0,0.0,0.0,0.0
21820,724,2024-01-19 06:52:20+00:00,1943.2285714285715,3885.0,546.0,0.0,0.0,0.0,0.0
21821,724,2024-01-19 06:52:30+00:00,1957.9245283018868,4101.0,582.0,0.0,0.0,0.0,0.0
21822,724,2024-01-19 06:52:40+00:00,1829.0875,4486.0,624.0,0.0,0.0,0.0,0.0
21823,724,2024-01-19 06:52:50+00:00,2015.7106918238994,4091.0,583.0,0.0,0.0,0.0,0.0
21824,724,2024-01-19 06:53:00+00:00,1892.0,3899.0,547.0,0.0,0.0,0.0,0.0
21825,724,2024-01-19 06:53:10+00:00,2061.5125,4457.0,623.0,0.0,0.0,0.0,0.0
21826,724,2024-01-19 06:53:20+00:00,2105.5454545454545,4311.0,618.0,0.0,0.0,0.0,0.0
21827,724,2024-01-19 06:53:30+00:00,1924.4088050314465,4229.0,601.0,0.0,0.0,0.0,0.0
21828,724,2024-01-19 06:53:40+00:00,1790.5833333333333,4379.0,608.0,0.0,0.0,0.0,0.0
21829,724,2024-01-19 06:53:50+00:00,1906.2784810126582,4123.0,581.0,0.0,0.0,0.0,0.0
21830,724,2024-01-19 06:54:00+00:00,2082.5283018867926,4264.0,602.0,0.0,0.0,0.0,0.0
21831,724,2024-01-19 06:54:10+00:00,2058.105590062112,4639.0,643.0,0.0,0.0,0.0,0.0
21832,724,2024-01-19 06:54:20+00:00,2148.6415094339623,4271.0,602.0,0.0,0.0,0.0,0.0
21833,724,2024-01-19 06:54:30+00:00,1955.4528301886792,4090.0,581.0,0.0,0.0,0.0,0.0
21834,724,2024-01-19 06:54:40+00:00,2002.3416149068323,4477.0,624.0,0.0,0.0,0.0,0.0
21835,724,2024-01-19 06:54:50+00:00,1873.8521126760563,4037.0,565.0,0.0,0.0,0.0,0.0
21836,724,2024-01-19 06:55:00+00:00,2000.855072463768,2786.0,386.0,0.0,0.0,0.0,0.0
21837,724,2024-01-19 06:55:10+00:00,2482.818181818182,2608.0,354.0,0.0,0.0,0.0,0.0
21838,724,2024-01-19 06:55:20+00:00,2356.090909090909,2629.0,368.0,0.0,0.0,0.0,0.0
21839,724,2024-01-19 06:55:30+00:00,2503.340909090909,2397.0,324.0,0.0,0.0,0.0,0.0
21840,724,2024-01-19 06:55:40+00:00,2257.3939393939395,2438.0,319.0,0.0,0.0,0.0,0.0
21841,724,2024-01-19 06:55:50+00:00,2150.3636363636365,2351.0,320.0,0.0,0.0,0.0,0.0
21842,724,2024-01-19 06:56:00+00:00,2240.757575757576,2304.0,302.0,0.0,0.0,0.0,0.0
21843,724,2024-01-19 06:56:10+00:00,2299.3636363636365,2191.0,296.0,0.0,0.0,0.0,0.0
21844,724,2024-01-19 06:56:20+00:00,2174.6666666666665,2527.0,330.0,0.0,0.0,0.0,0.0
21845,724,2024-01-19 06:56:30+00:00,2410.3863636363635,2259.0,305.0,0.0,0.0,0.0,0.0
21846,724,2024-01-19 06:56:40+00:00,2372.25,2271.0,312.0,0.0,0.0,0.0,0.0
21847,724,2024-01-19 06:56:50+00:00,2224.969696969697,2502.0,334.0,0.0,0.0,0.0,0.0
21848,724,2024-01-19 06:57:00+00:00,2352.0227272727275,2463.0,331.0,0.0,0.0,0.0,0.0
21849,724,2024-01-19 06:57:10+00:00,2258.818181818182,1912.0,253.0,0.0,0.0,0.0,0.0
21850,724,2024-01-19 06:57:20+00:00,2237.3636363636365,1983.0,264.0,0.0,0.0,0.0,0.0
21851,724,2024-01-19 06:57:30+00:00,2248.3636363636365,2591.0,347.0,0.0,0.0,0.0,0.0
21852,724,2024-01-19 06:57:40+00:00,2368.242424242424,2006.0,269.0,0.0,0.0,0.0,0.0
21853,724,2024-01-19 06:57:50+00:00,2410.909090909091,2114.0,276.0,0.0,0.0,0.0,0.0
21854,724,2024-01-19 06:58:00+00:00,2125.4545454545455,2523.0,340.0,0.0,0.0,0.0,0.0
21855,724,2024-01-19 06:58:10+00:00,2296.787878787879,2090.0,276.0,0.0,0.0,0.0,0.0
21856,724,2024-01-19 06:58:20+00:00,2391.6969696969695,2092.0,276.0,0.0,0.0,0.0,0.0
21857,724,2024-01-19 06:58:30+00:00,2425.7045454545455,2538.0,339.0,0.0,0.0,0.0,0.0
21858,724,2024-01-19 06:58:40+00:00,2332.757575757576,2102.0,276.0,0.0,0.0,0.0,0.0
21859,724,2024-01-19 06:58:50+00:00,2529.212121212121,2114.0,276.0,0.0,0.0,0.0,0.0
21860,724,2024-01-19 06:59:00+00:00,2290.4772727272725,2522.0,340.0,0.0,0.0,0.0,0.0
21861,724,2024-01-19 06:59:10+00:00,2306.818181818182,2093.0,276.0,0.0,0.0,0.0,0.0
21862,724,2024-01-19 06:59:20+00:00,2216.969696969697,2089.0,276.0,0.0,0.0,0.0,0.0
21863,724,2024-01-19 06:59:30+00:00,2279.7045454545455,2512.0,340.0,0.0,0.0,0.0,0.0
21864,724,2024-01-19 06:59:40+00:00,2248.6060606060605,2207.0,298.0,0.0,0.0,0.0,0.0
21865,724,2024-01-19 06:59:50+00:00,2291.5757575757575,2152.0,287.0,0.0,0.0,0.0,0.0
21866,724,2024-01-19 07:00:00+00:00,2631.4545454545455,2256.0,307.0,0.0,0.0,0.0,0.0
21867,724,2024-01-19 07:00:10+00:00,2367.3939393939395,2404.0,314.0,0.0,0.0,0.0,0.0
21868,724,2024-01-19 07:00:20+00:00,2543.909090909091,2201.0,302.0,0.0,0.0,0.0,0.0
21869,724,2024-01-19 07:00:30+00:00,2278.242424242424,2115.0,280.0,0.0,0.0,0.0,0.0
21870,724,2024-01-19 07:00:40+00:00,2307.318181818182,2480.0,336.0,0.0,0.0,0.0,0.0
21871,724,2024-01-19 07:00:50+00:00,3092.242424242424,2102.0,280.0,0.0,0.0,0.0,0.0
21872,724,2024-01-19 07:01:00+00:00,2318.181818181818,2103.0,280.0,0.0,0.0,0.0,0.0
21873,724,2024-01-19 07:01:10+00:00,2323.75,2517.0,336.0,0.0,0.0,0.0,0.0
21874,724,2024-01-19 07:01:20+00:00,2330.3030303030305,2121.0,280.0,0.0,0.0,0.0,0.0
21875,724,2024-01-19 07:01:30+00:00,2434.3636363636365,2096.0,279.0,0.0,0.0,0.0,0.0
21876,724,2024-01-19 07:01:40+00:00,2480.568181818182,2533.0,336.0,0.0,0.0,0.0,0.0
21877,724,2024-01-19 07:01:50+00:00,2363.121212121212,2096.0,280.0,0.0,0.0,0.0,0.0
21878,724,2024-01-19 07:02:00+00:00,2281.3030303030305,2113.0,280.0,0.0,0.0,0.0,0.0
21879,724,2024-01-19 07:02:10+00:00,2383.3636363636365,2584.0,343.0,0.0,0.0,0.0,0.0
21880,725,2024-01-19 07:05:50+00:00,2430.2272727272725,1394.0,187.0,0.0,0.0,0.0,0.0
21881,725,2024-01-19 07:06:00+00:00,2517.5757575757575,2280.0,308.0,0.0,0.0,0.0,0.0
21882,725,2024-01-19 07:06:10+00:00,2446.151515151515,2227.0,297.0,0.0,0.0,0.0,0.0
21883,725,2024-01-19 07:06:20+00:00,2285.340909090909,2646.0,352.0,0.0,0.0,0.0,0.0
21884,725,2024-01-19 07:06:30+00:00,2610.787878787879,2307.0,308.0,0.0,0.0,0.0,0.0
21885,725,2024-01-19 07:06:40+00:00,2277.5454545454545,2138.0,286.0,0.0,0.0,0.0,0.0
21886,725,2024-01-19 07:06:50+00:00,2417.7727272727275,2767.0,374.0,0.0,0.0,0.0,0.0
21887,725,2024-01-19 07:07:00+00:00,2321.878787878788,2246.0,297.0,0.0,0.0,0.0,0.0
21888,725,2024-01-19 07:07:10+00:00,2496.6969696969695,2037.0,275.0,0.0,0.0,0.0,0.0
21889,725,2024-01-19 07:07:20+00:00,2326.9545454545455,2530.0,341.0,0.0,0.0,0.0,0.0
21890,725,2024-01-19 07:07:30+00:00,2378.848484848485,2076.0,275.0,0.0,0.0,0.0,0.0
21891,725,2024-01-19 07:07:40+00:00,2381.090909090909,2072.0,275.0,0.0,0.0,0.0,0.0
21892,725,2024-01-19 07:07:50+00:00,2426.818181818182,2673.0,352.0,0.0,0.0,0.0,0.0
21893,725,2024-01-19 07:08:00+00:00,2342.6363636363635,2164.0,286.0,0.0,0.0,0.0,0.0
21894,725,2024-01-19 07:08:10+00:00,2377.6060606060605,2085.0,275.0,0.0,0.0,0.0,0.0
21895,725,2024-01-19 07:08:20+00:00,2542.431818181818,2573.0,341.0,0.0,0.0,0.0,0.0
21896,725,2024-01-19 07:08:30+00:00,2403.818181818182,2045.0,275.0,0.0,0.0,0.0,0.0
21897,725,2024-01-19 07:08:40+00:00,2505.969696969697,2076.0,275.0,0.0,0.0,0.0,0.0
21898,725,2024-01-19 07:08:50+00:00,2441.181818181818,2561.0,341.0,0.0,0.0,0.0,0.0
21899,725,2024-01-19 07:09:00+00:00,2384.5757575757575,2076.0,275.0,0.0,0.0,0.0,0.0
21900,725,2024-01-19 07:09:10+00:00,2421.030303030303,2061.0,275.0,0.0,0.0,0.0,0.0
21901,725,2024-01-19 07:09:20+00:00,2266.181818181818,1906.0,253.0,0.0,0.0,0.0,0.0
21902,725,2024-01-19 07:13:00+00:00,2654.198757763975,2066.0,165.0,2146.0,0.0,0.0,0.0
21903,725,2024-01-19 07:13:10+00:00,1750.8231951871658,28802.0,3257.0,0.0,0.0,0.0,0.0
21904,725,2024-01-19 07:13:20+00:00,1688.5327164573694,30556.0,3381.0,0.0,0.0,0.0,0.0
21905,725,2024-01-19 07:13:30+00:00,1727.4581261950286,27526.0,3076.0,0.0,0.0,0.0,0.0
21906,725,2024-01-19 07:13:40+00:00,1597.657399103139,23996.0,2668.0,0.0,0.0,0.0,0.0
21907,725,2024-01-19 07:13:50+00:00,1580.603002502085,27842.0,3127.0,0.0,0.0,0.0,0.0
21908,725,2024-01-19 07:14:00+00:00,1567.9370037056644,22088.0,2465.0,0.0,0.0,0.0,0.0
21909,725,2024-01-19 07:14:10+00:00,1620.0048727666485,21945.0,2458.0,0.0,0.0,0.0,0.0
21910,725,2024-01-19 07:14:20+00:00,1560.8163363943934,26393.0,2963.0,0.0,0.0,0.0,0.0
21911,725,2024-01-19 07:14:30+00:00,1686.722290640394,20477.0,2307.0,0.0,0.0,0.0,0.0
21912,725,2024-01-19 07:14:40+00:00,1522.0621156211562,20528.0,2310.0,0.0,0.0,0.0,0.0
21913,725,2024-01-19 07:14:50+00:00,1572.6959036144578,26316.0,2947.0,0.0,0.0,0.0,0.0
21914,725,2024-01-19 07:15:00+00:00,1659.748948948949,20646.0,2331.0,0.0,0.0,0.0,0.0
21915,725,2024-01-19 07:15:10+00:00,1722.1755952380952,18274.0,2062.0,0.0,0.0,0.0,0.0
21916,725,2024-01-19 07:15:20+00:00,1762.2748846407383,21159.0,2400.0,0.0,0.0,0.0,0.0
21917,725,2024-01-19 07:15:30+00:00,1738.3793949304988,16596.0,1891.0,0.0,0.0,0.0,0.0
21918,725,2024-01-19 07:15:40+00:00,1636.4309262166405,17318.0,1975.0,0.0,0.0,0.0,0.0
21919,725,2024-01-19 07:15:50+00:00,1666.9406430338006,19078.0,2154.0,0.0,0.0,0.0,0.0
21920,725,2024-01-19 07:16:00+00:00,1853.4145342886386,15355.0,1734.0,0.0,0.0,0.0,0.0
21921,725,2024-01-19 07:16:10+00:00,1790.4878892733564,14510.0,1645.0,0.0,0.0,0.0,0.0
21922,725,2024-01-19 07:16:20+00:00,1656.3421717171718,15927.0,1801.0,0.0,0.0,0.0,0.0
21923,725,2024-01-19 07:16:30+00:00,1596.6238670694863,12428.0,1418.0,0.0,0.0,0.0,0.0
21924,725,2024-01-19 07:16:40+00:00,1692.255489021956,11383.0,1291.0,0.0,0.0,0.0,0.0
21925,725,2024-01-19 07:16:50+00:00,1762.8302469135801,14027.0,1606.0,0.0,0.0,0.0,0.0
21926,725,2024-01-19 07:17:00+00:00,1711.7005988023952,11110.0,1269.0,0.0,0.0,0.0,0.0
21927,725,2024-01-19 07:17:10+00:00,1858.0861723446894,11374.0,1291.0,0.0,0.0,0.0,0.0
21928,725,2024-01-19 07:17:20+00:00,1659.44496124031,13756.0,1574.0,0.0,0.0,0.0,0.0
21929,725,2024-01-19 07:17:30+00:00,1791.3211678832117,11570.0,1310.0,0.0,0.0,0.0,0.0
